PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck,Transported
3067_01,1,1,7,483,2,3,22.0,0,0.0,0.0,0.0,2068,532,0.0,0.0,1
3068_01,1,0,7,500,1,3,62.0,0,379.0,453.0,0.0,2469,476,7.0,0.0,0
3070_01,1,1,7,501,1,3,41.0,0,0.0,0.0,0.0,1432,585,0.0,0.0,1
3071_01,3,1,2,113,2,3,16.0,0,-1.0,0.0,0.0,1152,2110,0.0,0.0,1
3071_02,3,0,2,113,2,3,26.0,0,0.0,-1.0,8.0,214,2110,21.0,6023.0,0
3073_01,2,1,6,640,1,3,36.0,0,0.0,0.0,0.0,1521,243,0.0,0.0,1
3076_01,1,1,7,502,1,2,-1.0,0,0.0,0.0,0.0,2818,326,0.0,0.0,1
3079_01,1,0,6,642,1,1,22.0,0,35.0,0.0,36.0,1760,867,581.0,0.0,0
3080_01,1,0,6,584,2,3,40.0,0,0.0,0.0,0.0,1900,1010,822.0,2.0,0
3081_01,3,0,3,118,2,1,50.0,0,0.0,1547.0,0.0,2178,2142,1784.0,1.0,1
3081_02,3,1,3,118,2,3,57.0,0,0.0,0.0,0.0,743,2142,0.0,0.0,1
3082_01,1,0,7,503,1,2,15.0,0,1.0,30.0,1793.0,1156,1312,0.0,0.0,1
3083_01,3,0,4,100,2,1,23.0,0,0.0,587.0,0.0,1605,68,1497.0,1014.0,0
3084_01,2,1,4,101,2,1,60.0,0,0.0,0.0,0.0,801,871,0.0,0.0,1
3085_01,1,-1,7,504,1,3,73.0,0,0.0,0.0,0.0,1211,930,153.0,556.0,0
3087_01,1,-1,7,505,1,3,35.0,0,0.0,0.0,0.0,2736,327,0.0,0.0,1
3088_01,3,0,1,25,1,3,28.0,0,0.0,0.0,0.0,266,1352,0.0,0.0,0
3090_01,3,0,2,115,2,3,27.0,1,0.0,6013.0,0.0,2148,22,820.0,31.0,1
3091_01,3,0,0,0,0,3,14.0,0,0.0,946.0,0.0,1089,120,7860.0,384.0,0
3091_02,3,1,4,102,2,3,26.0,0,-1.0,0.0,0.0,345,120,0.0,0.0,1
3092_01,1,0,7,506,1,3,22.0,0,-1.0,0.0,102.0,1757,1419,43.0,700.0,0
3093_01,2,0,5,194,1,1,22.0,0,2229.0,0.0,1349.0,2688,1025,121.0,0.0,1
3095_01,2,0,6,585,2,2,71.0,0,924.0,1284.0,10.0,284,1291,9.0,0.0,0
3096_01,2,0,4,103,2,1,25.0,0,5.0,1.0,633.0,1391,392,0.0,188.0,1
3099_01,2,1,5,203,2,3,27.0,0,0.0,0.0,0.0,1095,1091,0.0,0.0,1
3100_01,1,0,7,485,2,3,1.0,0,0.0,0.0,0.0,540,1063,0.0,0.0,0
3100_02,1,0,6,586,2,3,52.0,0,809.0,0.0,0.0,1402,1063,0.0,0.0,1
3100_03,1,1,7,485,2,3,0.0,0,0.0,0.0,0.0,1669,1063,0.0,0.0,1
3102_01,3,1,2,101,1,1,30.0,0,0.0,0.0,0.0,30,1691,0.0,0.0,1
3103_01,3,0,2,102,1,3,52.0,1,0.0,7452.0,0.0,477,1671,1158.0,7979.0,0
3104_01,1,0,7,507,1,3,12.0,0,0.0,0.0,0.0,2806,2056,0.0,0.0,1
3104_02,1,1,7,507,1,3,22.0,0,0.0,-1.0,0.0,1855,2056,0.0,0.0,1
3110_01,1,0,7,509,1,3,24.0,0,520.0,0.0,0.0,1708,1704,195.0,0.0,1
3111_01,2,0,4,95,1,3,22.0,0,1173.0,0.0,0.0,1889,625,9.0,0.0,0
3112_01,1,1,7,488,2,2,15.0,-1,0.0,0.0,0.0,2301,1626,0.0,0.0,0
3113_01,2,1,4,96,1,3,21.0,0,-1.0,0.0,0.0,2572,696,0.0,0.0,1
3113_02,2,1,4,96,1,1,56.0,0,0.0,0.0,0.0,741,696,0.0,0.0,1
3114_01,2,0,4,97,1,3,50.0,0,1598.0,0.0,155.0,2076,1136,26.0,0.0,0
3116_01,1,0,6,645,1,3,20.0,0,127.0,0.0,656.0,473,1058,0.0,21.0,0
3117_01,1,0,6,646,1,3,32.0,0,0.0,0.0,47.0,2399,1954,857.0,23.0,0
3118_01,1,1,7,510,1,3,28.0,0,0.0,0.0,0.0,2613,2164,0.0,0.0,0
3119_01,1,0,7,490,2,3,74.0,0,571.0,0.0,0.0,2046,2068,277.0,0.0,0
3120_01,2,1,5,204,2,3,25.0,0,0.0,0.0,0.0,551,1291,0.0,0.0,1
3120_02,2,0,5,204,2,3,31.0,0,691.0,3.0,68.0,2256,1291,286.0,0.0,0
3121_01,1,1,7,491,2,2,6.0,0,0.0,0.0,0.0,1778,831,0.0,0.0,1
3123_01,1,1,7,511,1,0,17.0,0,0.0,0.0,0.0,18,1764,0.0,0.0,1
3124_01,2,1,6,648,1,3,12.0,0,0.0,0.0,0.0,2354,2024,0.0,0.0,1
3124_02,2,0,6,648,1,3,47.0,0,1130.0,8.0,299.0,2417,2024,0.0,0.0,1
3124_03,2,1,6,648,1,3,46.0,0,0.0,0.0,0.0,1128,2024,0.0,0.0,1
3126_01,3,0,2,116,2,1,31.0,0,139.0,4018.0,13.0,1459,1078,232.0,1140.0,1
3126_02,3,0,2,116,2,3,36.0,0,0.0,0.0,0.0,593,1078,0.0,0.0,1
3128_01,1,0,7,512,1,1,15.0,0,62.0,57.0,2646.0,2628,685,1104.0,312.0,0
3130_01,2,0,6,588,2,3,38.0,0,886.0,0.0,618.0,1622,1570,0.0,0.0,0
3131_01,1,1,7,492,2,1,48.0,0,0.0,0.0,0.0,271,376,0.0,0.0,1
3131_02,1,1,7,492,2,3,21.0,0,0.0,0.0,0.0,1442,2067,0.0,0.0,1
3131_03,0,1,7,492,2,3,4.0,0,0.0,0.0,0.0,543,2067,0.0,0.0,1
3132_01,2,1,6,649,1,3,31.0,0,0.0,0.0,0.0,2744,300,0.0,0.0,1
3133_01,1,0,7,513,1,2,31.0,0,0.0,140.0,394.0,1031,1161,0.0,0.0,0
3134_01,3,0,3,119,2,2,62.0,1,0.0,4513.0,0.0,988,9,85.0,1437.0,1
3136_01,1,1,7,514,1,3,29.0,0,0.0,0.0,0.0,2025,1772,0.0,0.0,1
3138_01,1,0,0,0,0,3,30.0,0,0.0,4.0,1604.0,1026,2106,678.0,1681.0,0
3140_01,2,0,5,206,2,3,26.0,0,912.0,0.0,43.0,1645,271,0.0,0.0,0
3142_01,2,0,6,591,2,3,43.0,0,33.0,1117.0,59.0,1038,663,0.0,16.0,0
3142_02,2,0,6,591,2,3,32.0,0,1087.0,0.0,71.0,890,663,0.0,0.0,0
3143_01,2,1,6,592,2,1,24.0,0,0.0,0.0,0.0,1833,1287,0.0,-1.0,1
3145_01,2,1,6,652,1,3,49.0,0,0.0,0.0,0.0,1140,1688,0.0,0.0,1
3147_01,1,0,6,594,2,3,21.0,0,17.0,427.0,31.0,1126,325,257.0,0.0,1
3149_01,1,0,7,494,2,3,18.0,0,0.0,730.0,79.0,1977,1710,0.0,-1.0,1
3149_02,1,1,7,494,2,3,18.0,0,0.0,0.0,0.0,547,1710,0.0,0.0,1
3152_01,1,1,7,496,2,3,14.0,0,0.0,0.0,0.0,1893,2214,0.0,0.0,0
3158_01,2,0,4,100,1,3,21.0,0,1507.0,-1.0,3.0,2596,1823,2.0,1196.0,0
3159_01,2,1,6,654,1,1,25.0,0,0.0,0.0,0.0,1009,1304,0.0,0.0,1
3161_01,3,0,5,208,2,1,56.0,0,0.0,323.0,971.0,2304,2360,58.0,4240.0,0
3162_01,1,0,7,500,2,3,0.0,0,0.0,0.0,0.0,2107,1282,0.0,0.0,1
3162_02,1,0,6,596,2,3,55.0,0,0.0,0.0,5.0,1205,2298,0.0,2409.0,0
3162_03,1,1,7,500,2,3,14.0,0,0.0,0.0,0.0,2305,2298,0.0,0.0,0
3163_01,2,0,6,656,1,3,13.0,0,1007.0,0.0,142.0,996,2354,295.0,0.0,0
3163_02,2,-1,6,656,1,1,43.0,0,4.0,0.0,1834.0,2529,2354,1.0,66.0,0
3164_01,1,1,7,516,1,3,39.0,-1,0.0,0.0,0.0,1469,1812,0.0,0.0,0
3166_01,2,1,6,657,1,3,-1.0,0,-1.0,0.0,0.0,2084,2168,0.0,0.0,1
3168_01,1,0,6,658,1,3,24.0,0,0.0,7.0,548.0,2818,1100,4.0,0.0,1
3169_01,1,0,6,598,2,3,26.0,0,207.0,350.0,74.0,2566,229,0.0,3.0,1
3171_01,1,1,7,502,2,1,22.0,0,0.0,0.0,0.0,2847,564,0.0,0.0,1
3172_01,0,0,6,659,1,3,26.0,0,0.0,0.0,1352.0,1660,1729,5.0,0.0,0
3174_01,2,0,4,101,1,0,19.0,0,155.0,0.0,1632.0,820,1359,3.0,0.0,1
3174_02,2,1,6,660,1,3,38.0,0,0.0,0.0,0.0,1802,1359,0.0,0.0,1
3175_01,3,1,2,104,1,1,38.0,0,0.0,0.0,0.0,206,1316,0.0,0.0,1
3176_01,3,0,5,196,1,3,77.0,0,0.0,9032.0,0.0,2880,1895,128.0,1464.0,1
3179_01,1,0,6,599,2,1,28.0,0,2840.0,0.0,0.0,1026,525,0.0,0.0,0
3180_01,1,0,6,663,1,3,22.0,0,-1.0,1.0,379.0,1062,321,0.0,336.0,0
3181_01,1,0,5,197,1,3,20.0,0,4.0,353.0,193.0,1324,314,241.0,0.0,0
3182_01,1,0,6,600,2,3,18.0,0,0.0,0.0,699.0,830,1219,0.0,0.0,1
3184_01,3,0,2,117,2,1,10.0,0,0.0,0.0,0.0,1884,1202,0.0,0.0,1
3184_02,3,1,2,117,2,1,34.0,0,0.0,0.0,0.0,2597,1202,0.0,0.0,1
3185_01,1,0,6,601,2,3,43.0,0,0.0,788.0,0.0,249,200,0.0,1191.0,0
3188_01,2,1,5,209,2,1,31.0,0,0.0,0.0,0.0,2515,1057,0.0,0.0,0
3189_01,2,1,4,102,1,1,40.0,0,0.0,0.0,0.0,2844,2266,0.0,0.0,1
3189_02,2,-1,4,102,1,3,25.0,0,1299.0,0.0,0.0,1591,2266,0.0,0.0,0
3191_01,2,1,6,603,2,3,68.0,0,0.0,0.0,0.0,2734,1236,0.0,0.0,1
3192_01,1,0,6,665,1,3,20.0,0,0.0,0.0,147.0,2693,2019,-1.0,0.0,0
3193_01,2,0,6,666,1,3,27.0,1,309.0,-1.0,849.0,215,524,0.0,0.0,1
3195_01,1,0,7,505,2,3,1.0,0,0.0,0.0,0.0,1785,231,0.0,0.0,0
3195_02,1,0,7,505,2,2,60.0,0,0.0,31.0,6.0,2668,231,223.0,356.0,0
3195_03,1,0,7,505,2,1,28.0,0,0.0,0.0,675.0,2533,231,31.0,0.0,1
3195_04,1,0,7,505,2,2,11.0,0,0.0,0.0,0.0,1265,231,0.0,0.0,0
3195_05,1,0,0,0,0,1,0.0,0,0.0,0.0,0.0,1660,231,0.0,0.0,0
3195_06,1,1,7,505,2,3,9.0,0,0.0,0.0,0.0,81,231,0.0,0.0,0
3196_01,2,0,6,667,1,3,38.0,0,1046.0,0.0,1553.0,1033,285,0.0,0.0,0
3197_01,1,0,6,668,1,1,18.0,0,0.0,0.0,-1.0,1297,1482,588.0,0.0,0
3200_01,1,0,6,669,1,3,40.0,0,4.0,11.0,669.0,1910,1639,0.0,773.0,0
3201_01,1,0,6,670,1,3,21.0,0,330.0,11.0,0.0,1499,1137,0.0,398.0,0
3203_01,1,1,7,506,2,3,24.0,0,0.0,0.0,0.0,880,612,0.0,0.0,0
3204_01,3,0,1,27,1,3,26.0,0,-1.0,1653.0,7.0,68,1336,227.0,1457.0,0
3204_02,3,0,1,27,1,3,47.0,0,3865.0,3810.0,0.0,328,1336,12.0,196.0,0
3204_03,3,0,1,27,1,3,46.0,0,0.0,131.0,-1.0,346,1336,8873.0,469.0,0
3205_01,1,1,7,507,2,1,55.0,0,0.0,0.0,0.0,427,588,0.0,0.0,1
3206_01,1,0,7,520,1,3,50.0,0,293.0,0.0,21.0,1313,2196,573.0,0.0,0
3209_01,2,1,6,672,1,3,10.0,0,0.0,0.0,0.0,2750,1862,0.0,0.0,1
3210_01,3,0,5,211,2,1,17.0,0,454.0,19.0,0.0,1189,59,-1.0,3219.0,0
3210_02,3,0,5,211,2,1,20.0,0,11.0,596.0,0.0,1145,1193,3583.0,266.0,0
3210_03,3,0,5,211,2,3,37.0,0,76.0,2804.0,0.0,23,59,1287.0,1229.0,0
3211_01,1,0,6,673,1,3,24.0,0,11.0,0.0,9.0,1954,1276,2645.0,2.0,0
3211_02,1,0,7,521,1,1,43.0,0,511.0,233.0,-1.0,2303,1276,0.0,144.0,0
3211_03,1,0,7,521,1,3,0.0,0,0.0,0.0,0.0,1345,1276,0.0,0.0,0
3212_01,1,0,5,212,2,3,24.0,0,180.0,264.0,0.0,941,1513,1225.0,0.0,0
3213_01,2,0,4,103,1,3,22.0,0,715.0,0.0,726.0,2233,2321,325.0,0.0,0
3215_01,0,1,7,508,2,3,14.0,0,0.0,0.0,0.0,733,222,0.0,0.0,1
3216_01,1,1,7,509,2,3,3.0,0,0.0,0.0,0.0,365,769,0.0,0.0,1
3216_02,1,1,7,509,2,1,22.0,0,0.0,0.0,0.0,514,769,0.0,0.0,1
3216_03,1,0,5,213,2,3,23.0,0,0.0,1573.0,0.0,55,769,36.0,0.0,1
3217_01,2,0,5,198,1,3,56.0,0,324.0,574.0,116.0,2126,271,0.0,0.0,0
3218_01,1,0,6,606,2,3,36.0,0,5.0,623.0,88.0,1408,2262,5.0,1.0,1
3218_02,1,0,6,606,2,1,58.0,0,52.0,0.0,5.0,1667,2262,517.0,0.0,0
3218_03,1,0,7,510,2,3,1.0,0,0.0,0.0,0.0,2214,2262,0.0,0.0,0
3219_01,2,1,5,214,2,3,39.0,0,0.0,0.0,0.0,2426,338,0.0,0.0,0
3220_01,1,0,7,522,1,3,33.0,0,0.0,0.0,75.0,322,2186,709.0,0.0,0
3221_01,1,0,7,511,2,2,19.0,0,0.0,0.0,616.0,421,247,0.0,0.0,0
3223_01,1,0,7,523,1,3,-1.0,0,16.0,0.0,799.0,133,2230,0.0,37.0,0
3224_01,1,-1,6,607,2,3,33.0,0,0.0,950.0,0.0,2278,313,102.0,0.0,1
3225_01,3,1,3,120,2,1,17.0,0,0.0,0.0,0.0,1989,491,0.0,0.0,1
3225_02,3,0,3,120,2,3,28.0,0,0.0,3281.0,0.0,1417,491,68.0,341.0,1
3227_01,1,0,7,513,2,3,21.0,0,63.0,15.0,407.0,1980,1228,397.0,0.0,0
3229_01,3,0,2,118,2,3,45.0,0,3.0,2344.0,1100.0,136,28,498.0,0.0,1
3230_01,2,1,6,674,1,3,62.0,0,0.0,0.0,0.0,2622,1369,0.0,0.0,1
3232_01,2,1,6,609,2,3,43.0,0,0.0,0.0,0.0,1502,1321,0.0,0.0,1
3235_01,1,0,6,610,2,3,27.0,0,158.0,0.0,1271.0,2150,543,0.0,71.0,0
3236_01,1,1,7,524,1,1,1.0,0,0.0,0.0,0.0,1372,449,0.0,0.0,1
3236_02,1,0,6,676,1,3,31.0,0,593.0,540.0,238.0,2823,449,0.0,77.0,0
3236_03,1,0,5,200,1,3,18.0,0,0.0,30.0,0.0,2059,449,756.0,5.0,0
3237_01,2,0,4,104,1,3,21.0,0,1097.0,0.0,80.0,2050,2134,589.0,0.0,0
3237_02,2,0,6,677,1,3,7.0,0,0.0,0.0,0.0,974,2134,0.0,0.0,1
3237_03,2,0,4,104,1,3,22.0,0,2646.0,0.0,599.0,862,2134,117.0,0.0,0
3238_01,2,1,5,215,2,3,26.0,0,0.0,0.0,0.0,285,450,0.0,0.0,0
3239_01,1,1,7,515,2,3,30.0,0,0.0,0.0,0.0,482,695,0.0,0.0,1
3240_01,1,0,5,216,2,3,17.0,0,0.0,382.0,402.0,2238,2190,0.0,7.0,0
3241_01,1,1,7,525,1,3,-1.0,0,0.0,0.0,0.0,1079,572,0.0,0.0,0
3243_01,1,0,7,516,2,1,10.0,0,0.0,-1.0,0.0,403,278,0.0,-1.0,0
3247_01,1,0,5,202,1,3,25.0,0,764.0,16.0,0.0,1831,1892,8.0,0.0,0
3248_01,1,0,7,526,1,3,21.0,0,0.0,-1.0,0.0,2267,1551,0.0,0.0,0
3252_01,1,0,6,613,2,1,53.0,0,8.0,0.0,236.0,7,1552,0.0,2049.0,0
3253_01,1,0,7,528,1,3,21.0,0,0.0,0.0,687.0,623,1872,46.0,20.0,0
3254_01,3,0,3,121,2,3,28.0,0,0.0,3315.0,0.0,1968,377,594.0,85.0,1
3255_01,1,1,7,517,2,2,20.0,0,0.0,0.0,0.0,1606,380,0.0,0.0,1
3256_01,3,1,5,217,2,1,54.0,0,0.0,0.0,0.0,1224,22,0.0,0.0,1
3258_01,1,1,7,529,1,3,9.0,0,0.0,0.0,0.0,2478,1897,0.0,0.0,0
3259_01,1,0,7,530,1,3,20.0,0,508.0,0.0,1.0,187,2326,1372.0,0.0,0
3260_01,1,0,6,615,2,0,19.0,0,0.0,165.0,0.0,797,1936,699.0,0.0,0
3262_01,1,0,6,681,1,3,32.0,0,0.0,632.0,0.0,155,1320,0.0,0.0,0
3268_01,2,0,5,219,2,3,22.0,0,0.0,0.0,0.0,2387,1896,0.0,0.0,0
3269_01,3,0,3,122,2,1,35.0,0,74.0,5082.0,0.0,464,505,893.0,1937.0,1
3270_01,1,0,7,531,1,3,26.0,0,0.0,56.0,322.0,1592,2191,6.0,243.0,1
3271_01,1,1,7,532,1,3,51.0,0,0.0,0.0,0.0,1900,1634,0.0,0.0,0
3271_02,1,0,7,532,1,1,8.0,0,0.0,0.0,0.0,2101,1634,0.0,0.0,1
3272_01,1,-1,7,518,2,3,40.0,0,0.0,0.0,895.0,1904,1922,0.0,0.0,1
3272_02,1,1,7,518,2,1,2.0,0,0.0,0.0,0.0,685,1922,0.0,0.0,1
3273_01,1,1,7,519,2,2,19.0,0,0.0,0.0,0.0,2796,1312,0.0,0.0,0
3274_01,1,1,7,533,1,3,32.0,0,0.0,0.0,0.0,1947,1563,0.0,0.0,1
3274_02,1,0,7,533,1,1,16.0,0,1612.0,4.0,0.0,1430,1563,184.0,0.0,0
3274_03,1,0,7,533,1,3,64.0,-1,0.0,0.0,16.0,819,1563,733.0,159.0,0
3275_01,1,0,6,617,2,1,35.0,0,256.0,0.0,341.0,413,1952,35.0,0.0,1
3276_01,3,0,1,29,1,3,33.0,0,20.0,653.0,0.0,2538,1336,121.0,483.0,0
3279_01,3,0,3,123,2,1,9.0,0,0.0,0.0,0.0,2062,1622,0.0,0.0,1
3279_02,3,1,3,123,2,3,21.0,0,0.0,0.0,0.0,1639,1622,-1.0,0.0,1
3279_03,3,1,3,123,2,3,28.0,0,0.0,0.0,0.0,876,1622,0.0,0.0,1
3279_04,3,1,3,123,2,3,28.0,0,0.0,0.0,0.0,2746,1622,0.0,0.0,1
3280_01,1,1,7,534,1,2,31.0,0,0.0,0.0,0.0,2004,230,0.0,0.0,1
3280_02,1,0,6,684,1,1,32.0,0,1150.0,201.0,0.0,309,230,0.0,8.0,0
3282_01,3,1,2,120,2,1,43.0,0,0.0,0.0,0.0,515,2365,0.0,0.0,1
3282_02,3,1,2,120,2,3,60.0,-1,0.0,0.0,0.0,29,2365,0.0,0.0,1
3282_03,3,0,2,120,2,3,43.0,0,0.0,1440.0,0.0,2737,2365,85.0,150.0,1
3283_01,1,0,6,619,2,3,43.0,0,0.0,16.0,34.0,2399,1954,753.0,1.0,0
3283_02,1,0,6,619,2,3,19.0,0,64.0,0.0,453.0,1187,516,174.0,6.0,0
3283_03,1,0,7,521,2,3,21.0,0,0.0,0.0,0.0,420,2361,646.0,138.0,0
3283_04,1,0,7,521,2,3,38.0,0,0.0,0.0,0.0,2377,203,846.0,0.0,0
3284_01,1,1,7,535,1,2,17.0,0,0.0,0.0,0.0,1073,569,0.0,0.0,1
3284_02,1,1,7,535,1,2,29.0,0,0.0,0.0,0.0,681,569,0.0,0.0,1
3287_01,1,0,7,522,2,2,2.0,0,-1.0,0.0,0.0,1842,1721,0.0,0.0,1
3287_02,1,0,0,0,0,3,22.0,0,718.0,2.0,50.0,1781,1721,0.0,0.0,1
3287_03,1,0,6,621,2,1,18.0,0,0.0,-1.0,14.0,1026,1721,625.0,0.0,0
3289_01,1,1,7,536,1,3,16.0,0,0.0,0.0,0.0,473,977,0.0,0.0,1
3292_01,3,1,2,121,2,3,52.0,0,0.0,0.0,0.0,784,479,0.0,0.0,1
3292_02,3,0,0,0,0,1,52.0,0,13.0,6074.0,0.0,1841,479,10385.0,299.0,0
3292_03,3,1,2,121,2,1,14.0,0,-1.0,0.0,0.0,2057,1182,-1.0,0.0,1
3292_04,3,0,2,121,2,3,25.0,1,0.0,0.0,0.0,2089,1158,0.0,0.0,1
3292_05,3,1,2,121,2,3,34.0,0,0.0,0.0,0.0,169,479,0.0,0.0,1
3293_01,2,0,6,623,2,3,20.0,0,915.0,12.0,25.0,1577,1722,205.0,311.0,1
3294_01,1,1,7,537,1,2,28.0,0,0.0,0.0,0.0,2343,355,0.0,0.0,1
3294_02,1,1,7,537,1,3,-1.0,0,0.0,0.0,0.0,2463,355,0.0,0.0,0
3295_01,1,0,7,538,1,1,20.0,0,2598.0,927.0,0.0,2431,1683,866.0,2.0,0
3296_01,1,0,6,624,2,1,44.0,0,632.0,0.0,101.0,317,2271,5.0,0.0,1
3297_01,1,0,6,686,1,3,64.0,0,313.0,782.0,8.0,1929,1721,0.0,0.0,0
3298_01,1,0,6,687,1,0,27.0,0,0.0,0.0,775.0,1872,2056,127.0,0.0,1
3299_01,1,-1,7,524,2,3,24.0,0,0.0,0.0,0.0,467,365,0.0,0.0,0
3300_01,2,1,6,688,1,0,38.0,0,0.0,0.0,0.0,716,2212,0.0,0.0,1
3300_02,2,0,6,688,1,3,47.0,0,378.0,0.0,117.0,1032,2212,1147.0,132.0,0
3301_01,1,1,7,525,2,1,8.0,0,0.0,0.0,0.0,2568,1515,0.0,0.0,1
3301_02,1,0,7,525,2,3,1.0,0,0.0,0.0,0.0,403,1515,0.0,0.0,1
3301_03,1,0,7,525,2,1,0.0,0,0.0,0.0,0.0,2706,1515,0.0,0.0,1
3301_04,1,-1,7,525,2,3,20.0,0,0.0,0.0,0.0,2410,1515,0.0,0.0,1
3304_01,3,1,4,105,1,3,41.0,0,0.0,0.0,0.0,2054,279,0.0,0.0,1
3305_01,2,1,4,106,1,3,35.0,0,0.0,0.0,0.0,1820,1107,0.0,0.0,0
3305_02,2,0,4,106,1,1,31.0,0,1065.0,13.0,150.0,2654,1107,36.0,0.0,0
3308_01,1,0,6,690,1,2,14.0,0,0.0,43.0,504.0,2267,580,125.0,0.0,0
3309_01,1,0,7,539,1,3,25.0,0,0.0,0.0,762.0,1426,564,0.0,50.0,0
3310_01,3,1,4,107,1,3,26.0,0,0.0,0.0,0.0,1639,1751,0.0,0.0,1
3311_01,3,0,5,221,2,3,26.0,0,0.0,1638.0,0.0,1037,1826,476.0,226.0,0
3312_01,3,0,5,203,1,3,30.0,0,0.0,1076.0,0.0,443,1005,3725.0,9.0,0
3313_01,3,1,2,122,2,1,49.0,0,0.0,0.0,0.0,2227,2116,0.0,0.0,1
3314_01,1,0,6,626,2,3,19.0,0,260.0,0.0,238.0,43,2327,139.0,8.0,0
3315_01,1,-1,6,627,2,3,15.0,0,10.0,0.0,99.0,2399,1954,-1.0,2031.0,0
3317_01,1,0,7,540,1,3,27.0,0,0.0,0.0,0.0,1245,1041,0.0,1765.0,0
3318_01,3,0,2,123,2,3,39.0,0,0.0,957.0,0.0,1770,1328,22.0,401.0,1
3318_02,3,1,2,123,2,1,32.0,0,0.0,0.0,0.0,2197,1328,0.0,0.0,1
3318_03,3,0,2,123,2,3,11.0,0,0.0,0.0,0.0,649,1328,0.0,0.0,1
3318_04,3,1,2,123,2,0,44.0,0,-1.0,0.0,0.0,2673,1328,0.0,0.0,1
3318_05,3,1,2,123,2,3,36.0,0,0.0,0.0,0.0,1991,1328,0.0,0.0,1
3319_01,1,0,7,541,1,3,56.0,0,0.0,335.0,532.0,2386,723,15.0,26.0,0
3322_01,1,1,7,542,1,3,42.0,0,0.0,0.0,0.0,2602,2235,0.0,0.0,1
3323_01,3,1,3,110,1,1,40.0,0,0.0,0.0,0.0,917,1205,0.0,0.0,1
3323_02,3,1,3,110,1,1,53.0,0,0.0,0.0,0.0,1932,1205,0.0,0.0,1
3324_01,2,1,6,630,2,3,31.0,0,0.0,0.0,0.0,347,1118,0.0,0.0,1
3324_02,2,1,6,630,2,3,14.0,0,0.0,0.0,0.0,2546,1118,0.0,0.0,1
3325_01,1,1,7,543,1,2,31.0,0,0.0,0.0,0.0,607,8,0.0,0.0,1
3326_01,1,0,5,222,2,3,42.0,0,0.0,-1.0,1519.0,2729,800,0.0,4.0,0
3327_01,1,0,7,528,2,3,32.0,0,0.0,0.0,0.0,1274,52,0.0,772.0,0
3328_01,1,0,6,691,1,3,34.0,0,578.0,0.0,0.0,750,2244,0.0,323.0,0
3329_01,1,1,7,544,1,3,55.0,0,0.0,0.0,0.0,2210,864,0.0,0.0,1
3330_01,2,0,6,692,1,3,42.0,0,1633.0,0.0,29.0,1334,1236,4.0,102.0,0
3331_01,0,0,6,631,2,3,40.0,0,666.0,4.0,83.0,2399,1954,0.0,50.0,1
3332_01,2,0,4,107,2,1,48.0,-1,824.0,2.0,830.0,2621,812,298.0,0.0,0
3332_02,2,1,4,107,2,3,37.0,0,0.0,0.0,0.0,870,1680,0.0,0.0,1
3332_03,2,1,4,107,2,1,17.0,0,0.0,0.0,0.0,2793,1680,0.0,0.0,1
3336_01,2,1,6,693,1,3,60.0,0,0.0,0.0,0.0,2552,1827,0.0,0.0,1
3337_01,3,1,2,125,2,1,19.0,0,0.0,0.0,0.0,639,548,0.0,0.0,1
3337_02,3,0,2,125,2,3,30.0,0,0.0,180.0,90.0,2472,465,7740.0,142.0,0
3337_03,3,0,2,125,2,3,32.0,0,0.0,0.0,7.0,116,548,3653.0,226.0,0
3338_01,1,1,7,546,1,2,28.0,0,0.0,0.0,0.0,528,1559,0.0,0.0,1
3339_01,1,1,7,530,2,3,26.0,0,0.0,0.0,-1.0,2202,1926,0.0,0.0,0
3342_01,1,1,7,531,2,3,24.0,0,0.0,0.0,0.0,931,2324,0.0,0.0,1
3343_01,1,1,7,532,2,1,47.0,0,0.0,0.0,0.0,1441,1783,0.0,0.0,0
3348_01,1,0,5,225,2,3,32.0,0,180.0,25.0,584.0,2485,1786,0.0,0.0,0
3349_01,3,1,3,111,1,3,73.0,1,0.0,0.0,0.0,2467,671,-1.0,0.0,1
3350_01,1,0,6,633,2,3,17.0,0,3.0,2126.0,0.0,1345,1418,0.0,0.0,1
3352_01,1,1,7,547,1,2,47.0,0,0.0,0.0,0.0,1881,406,0.0,0.0,0
3353_01,3,0,3,125,2,3,-1.0,0,0.0,216.0,191.0,2211,418,12062.0,59.0,0
3353_02,3,1,3,125,2,1,13.0,0,0.0,0.0,0.0,124,418,0.0,0.0,1
3353_03,3,0,3,125,2,3,22.0,0,0.0,5.0,0.0,2883,418,12.0,6111.0,0
3353_04,3,0,3,125,2,3,61.0,0,0.0,4082.0,0.0,2445,1339,265.0,201.0,1
3353_05,3,0,3,125,2,1,19.0,0,0.0,4494.0,0.0,2333,418,11.0,3460.0,1
3353_06,3,0,3,125,2,3,45.0,0,0.0,1897.0,0.0,220,418,880.0,605.0,1
3357_01,1,1,7,535,2,2,18.0,0,0.0,0.0,0.0,2593,343,0.0,0.0,0
3359_01,1,0,7,536,2,3,32.0,0,0.0,810.0,0.0,2712,703,0.0,2.0,0
3360_01,3,0,1,30,1,3,52.0,1,0.0,1429.0,0.0,2048,128,1371.0,488.0,1
