PassengerId,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,FirstName,LastName,Spa,VRDeck
2848_01,3,1,1,34,2,3,35.0,0,0.0,0.0,0.0,2540,1807,0.0,0.0
2848_02,3,1,1,34,2,3,61.0,0,0.0,0.0,0.0,1517,1807,0.0,0.0
2848_03,3,1,1,34,2,1,26.0,0,0.0,0.0,0.0,1810,1807,0.0,0.0
2849_01,1,0,0,0,0,3,19.0,0,0.0,0.0,0.0,2499,2279,0.0,1201.0
2850_01,2,0,6,543,2,3,2.0,0,0.0,0.0,0.0,549,2066,0.0,0.0
2850_02,2,1,6,543,2,3,0.0,0,0.0,0.0,0.0,1682,2066,0.0,0.0
2850_03,2,0,5,192,2,3,26.0,0,1208.0,90.0,1.0,592,2066,0.0,0.0
2850_04,2,1,6,543,2,3,6.0,0,0.0,0.0,0.0,2414,2066,0.0,0.0
2851_01,1,0,6,590,1,1,23.0,0,5.0,0.0,0.0,1575,468,49.0,668.0
2855_01,0,1,4,87,1,1,50.0,0,0.0,0.0,0.0,1035,549,0.0,0.0
2864_01,2,0,6,548,2,3,18.0,0,2366.0,0.0,238.0,2739,190,0.0,0.0
2868_01,1,1,7,453,2,3,7.0,0,0.0,0.0,0.0,620,286,0.0,0.0
2868_02,1,1,7,453,2,3,3.0,0,0.0,0.0,0.0,1426,286,0.0,0.0
2868_03,1,-1,7,453,2,3,3.0,0,0.0,0.0,0.0,1364,286,0.0,0.0
2868_04,1,0,7,453,2,3,37.0,0,0.0,0.0,1631.0,236,286,0.0,75.0
2874_01,1,0,5,177,1,3,25.0,0,-1.0,5.0,12.0,1550,1669,978.0,0.0
2879_01,1,0,6,594,1,3,22.0,0,0.0,-1.0,0.0,1388,2059,0.0,1128.0
2885_01,2,0,6,549,2,3,20.0,0,91.0,0.0,10.0,51,524,1187.0,0.0
2886_01,2,0,6,596,1,3,32.0,0,2436.0,0.0,18.0,2181,409,9.0,0.0
2889_01,1,0,5,195,2,3,34.0,0,0.0,0.0,573.0,2052,2233,214.0,0.0
2895_01,3,1,3,111,2,1,47.0,0,0.0,0.0,0.0,2484,904,0.0,0.0
2896_01,1,0,6,550,2,3,23.0,0,11.0,0.0,0.0,2209,433,0.0,1281.0
2898_01,3,0,2,90,1,3,22.0,0,0.0,4313.0,0.0,1732,598,0.0,25.0
2898_02,3,1,2,90,1,3,35.0,0,0.0,0.0,0.0,1224,573,0.0,0.0
2903_01,1,0,7,472,1,2,18.0,0,33.0,1352.0,38.0,2399,1954,0.0,-1.0
2904_01,3,0,3,99,1,3,36.0,0,86.0,290.0,2271.0,1224,1352,2184.0,91.0
2904_02,3,1,3,99,1,3,32.0,0,0.0,0.0,0.0,2451,1352,0.0,0.0
2911_01,1,1,7,465,2,3,29.0,0,0.0,0.0,0.0,930,704,0.0,0.0
2914_01,3,1,2,91,1,3,19.0,0,0.0,0.0,0.0,2854,974,0.0,0.0
2915_01,2,1,6,554,2,3,45.0,0,0.0,0.0,0.0,287,1408,0.0,0.0
2916_01,2,1,6,604,1,3,-1.0,0,0.0,0.0,0.0,822,1300,0.0,0.0
2917_01,1,0,6,605,1,3,14.0,0,890.0,0.0,75.0,637,1540,0.0,0.0
2918_01,3,0,2,108,2,1,22.0,0,0.0,562.0,0.0,786,1363,0.0,3808.0
2921_01,1,0,6,607,1,3,31.0,0,0.0,0.0,0.0,355,1710,234.0,572.0
2922_01,2,0,6,608,1,3,25.0,0,1.0,72.0,1202.0,1793,1021,33.0,0.0
2923_01,1,0,7,466,2,3,15.0,0,19.0,3673.0,173.0,843,2311,0.0,314.0
2924_01,2,0,6,556,2,3,28.0,0,2521.0,0.0,303.0,1154,440,8.0,0.0
2931_01,1,1,7,475,1,3,34.0,0,0.0,0.0,0.0,2712,476,0.0,0.0
2931_02,1,0,6,612,1,3,28.0,0,743.0,27.0,10.0,2715,476,0.0,17.0
2932_01,3,1,2,109,2,0,45.0,0,0.0,0.0,0.0,2232,826,0.0,0.0
2933_01,1,-1,6,613,1,3,44.0,0,0.0,72.0,0.0,420,1594,665.0,0.0
2937_01,1,0,6,614,1,3,22.0,0,0.0,1.0,-1.0,1763,2195,237.0,620.0
2939_01,1,0,7,476,1,3,48.0,0,0.0,0.0,889.0,2013,48,0.0,0.0
2946_01,1,0,6,616,1,3,25.0,0,1722.0,906.0,0.0,392,2257,0.0,1.0
2946_02,1,0,7,480,1,3,24.0,0,646.0,202.0,0.0,2364,2257,3.0,2.0
2946_03,1,0,7,480,1,3,20.0,0,0.0,822.0,0.0,1487,2257,65.0,0.0
2946_04,1,0,7,480,1,3,46.0,0,0.0,7.0,327.0,2815,2257,0.0,508.0
2947_01,1,1,7,481,1,3,40.0,0,0.0,0.0,0.0,2581,709,0.0,0.0
2951_01,1,0,7,483,1,2,26.0,0,368.0,0.0,-1.0,2337,2099,406.0,0.0
2952_01,1,0,6,618,1,1,56.0,0,0.0,88.0,0.0,1809,224,882.0,207.0
2955_01,1,-1,6,560,2,3,37.0,0,262.0,380.0,0.0,1315,453,39.0,766.0
2957_01,1,1,7,484,1,3,35.0,0,0.0,0.0,0.0,2380,2165,0.0,0.0
2963_01,1,0,7,471,2,3,15.0,0,152.0,630.0,124.0,2117,784,1.0,0.0
2967_01,1,0,6,623,1,3,21.0,0,0.0,934.0,0.0,221,265,-1.0,0.0
2973_01,1,0,5,196,2,3,24.0,0,0.0,2.0,70.0,251,2214,707.0,7.0
2974_01,0,0,6,624,1,1,30.0,0,0.0,137.0,15.0,2778,1191,0.0,1292.0
2976_01,3,1,2,110,2,1,34.0,0,0.0,0.0,0.0,2130,9,0.0,0.0
2976_02,3,1,2,110,2,1,16.0,0,0.0,0.0,0.0,1810,9,0.0,0.0
2976_03,3,1,2,110,2,1,55.0,0,0.0,0.0,0.0,1637,9,0.0,0.0
2976_04,3,0,2,110,2,1,27.0,0,0.0,49.0,77.0,1937,9,2427.0,3590.0
2977_01,1,0,6,625,1,3,44.0,0,48.0,207.0,10.0,943,1928,443.0,2.0
2977_02,1,0,6,625,1,3,17.0,0,75.0,0.0,816.0,766,1928,0.0,265.0
2977_03,1,0,6,625,1,2,17.0,0,546.0,0.0,0.0,1593,1928,0.0,203.0
2978_01,2,0,6,565,2,3,36.0,0,3.0,0.0,345.0,2000,1132,1.0,960.0
2980_01,1,0,6,566,2,3,18.0,0,0.0,0.0,111.0,1763,1267,451.0,82.0
2981_01,1,1,7,487,1,2,14.0,0,0.0,0.0,0.0,92,1939,0.0,0.0
2985_01,1,0,6,567,2,3,21.0,0,0.0,680.0,0.0,1893,34,0.0,13.0
2987_01,1,0,5,184,1,1,26.0,0,783.0,40.0,77.0,1380,1753,6.0,0.0
2989_01,1,0,6,568,2,3,-1.0,0,1.0,395.0,0.0,368,2019,240.0,12.0
2991_01,2,0,6,569,2,3,21.0,0,1214.0,0.0,88.0,2127,409,1296.0,0.0
2997_01,3,1,2,95,1,1,25.0,0,0.0,0.0,0.0,2087,1284,0.0,0.0
2997_02,3,0,2,95,1,3,27.0,0,0.0,4.0,549.0,599,444,2928.0,354.0
2997_03,3,0,2,95,1,1,25.0,0,0.0,2037.0,2.0,2756,1284,0.0,2166.0
2997_04,3,1,2,95,1,3,43.0,0,0.0,0.0,0.0,1877,1344,0.0,0.0
2999_01,2,0,4,91,1,3,35.0,0,1228.0,0.0,1923.0,175,983,19.0,2.0
3002_01,1,0,6,628,1,2,21.0,0,0.0,0.0,0.0,1169,1749,95.0,642.0
3007_01,1,0,7,488,1,3,23.0,0,1.0,0.0,0.0,1713,630,445.0,0.0
3008_01,3,1,4,92,1,1,17.0,0,0.0,0.0,-1.0,707,1534,-1.0,0.0
3008_02,0,0,4,92,1,3,21.0,0,0.0,844.0,36.0,2198,1534,2051.0,3178.0
3008_03,3,1,4,92,1,3,21.0,0,0.0,0.0,0.0,2861,1534,0.0,0.0
3008_04,3,0,4,92,1,3,39.0,0,0.0,2061.0,18.0,1373,1534,443.0,157.0
3008_05,3,1,4,92,1,1,22.0,0,0.0,0.0,0.0,2655,1534,0.0,0.0
3008_06,3,1,4,92,1,1,40.0,0,0.0,0.0,0.0,858,1534,0.0,0.0
3011_01,1,1,7,489,1,3,25.0,0,0.0,0.0,0.0,1309,769,0.0,0.0
3016_01,1,0,7,490,1,3,6.0,0,0.0,0.0,0.0,1803,1771,0.0,0.0
3016_02,1,1,7,490,1,3,1.0,0,0.0,0.0,0.0,941,1546,0.0,0.0
3016_03,1,1,7,490,1,3,1.0,0,0.0,0.0,0.0,787,1771,0.0,0.0
3016_04,1,0,5,186,1,3,20.0,0,768.0,-1.0,0.0,2082,1771,0.0,3.0
3017_01,1,0,7,491,1,3,17.0,0,0.0,4738.0,188.0,2544,645,0.0,-1.0
3028_01,1,1,7,494,1,3,22.0,0,0.0,0.0,0.0,368,2307,0.0,0.0
3031_01,2,1,6,633,1,1,18.0,0,0.0,0.0,0.0,1251,832,0.0,0.0
3035_01,2,0,5,188,1,3,49.0,0,0.0,0.0,0.0,925,2392,0.0,0.0
3037_01,3,1,3,104,1,1,27.0,0,0.0,0.0,0.0,1024,1500,0.0,0.0
3037_02,3,1,3,104,1,3,40.0,0,0.0,0.0,0.0,160,1500,0.0,0.0
3041_01,1,0,5,189,1,0,22.0,0,1.0,0.0,55.0,692,668,183.0,552.0
3043_01,2,-1,6,635,1,3,55.0,0,174.0,0.0,958.0,330,2162,84.0,0.0
3046_01,0,0,4,93,1,3,45.0,0,0.0,2203.0,0.0,1316,825,895.0,0.0
3049_01,1,0,7,495,1,3,33.0,0,1726.0,0.0,2.0,2855,849,0.0,50.0
3051_01,1,0,7,496,1,3,42.0,0,56.0,3.0,0.0,662,313,1771.0,514.0
3052_01,3,0,3,116,2,3,27.0,0,0.0,351.0,0.0,110,843,3829.0,76.0
3056_01,1,1,7,497,1,3,16.0,0,0.0,0.0,0.0,73,1069,0.0,0.0
3057_01,2,0,6,580,2,0,23.0,0,-1.0,0.0,178.0,351,1984,0.0,0.0
3058_01,1,0,7,481,2,3,31.0,0,885.0,0.0,0.0,2271,1188,0.0,22.0
3059_01,3,1,2,100,1,3,62.0,0,0.0,0.0,0.0,2802,608,0.0,0.0
3069_01,1,0,6,582,2,2,43.0,0,472.0,52.0,160.0,410,2068,0.0,0.0
3072_01,2,1,6,639,1,1,57.0,0,0.0,0.0,0.0,775,332,0.0,0.0
3074_01,1,0,6,583,2,2,23.0,0,0.0,0.0,1342.0,2568,207,7.0,0.0
3075_01,1,0,6,641,1,1,20.0,0,107.0,476.0,982.0,2161,470,20.0,0.0
3077_01,3,1,2,114,2,1,21.0,0,0.0,0.0,0.0,2016,432,0.0,0.0
3077_02,3,1,2,114,2,1,27.0,0,0.0,0.0,0.0,49,432,0.0,0.0
3078_01,3,0,3,117,2,1,31.0,0,0.0,573.0,0.0,2373,547,15733.0,32.0
3078_02,3,0,3,117,2,3,31.0,1,0.0,998.0,103.0,2665,547,15255.0,432.0
3078_03,3,1,3,117,2,3,24.0,0,0.0,0.0,0.0,1300,547,0.0,0.0
3078_04,3,0,3,117,2,3,27.0,0,0.0,2995.0,0.0,1352,547,5534.0,4484.0
3086_01,1,0,6,643,1,3,28.0,0,0.0,488.0,307.0,1343,1201,9.0,0.0
3089_01,2,1,5,202,2,3,44.0,0,0.0,0.0,0.0,589,1763,0.0,0.0
3094_01,1,1,7,484,2,3,19.0,0,0.0,0.0,0.0,2010,1223,0.0,0.0
3097_01,2,1,6,644,1,3,14.0,0,0.0,0.0,0.0,679,241,0.0,-1.0
3098_01,1,0,5,195,1,3,65.0,0,19.0,33.0,168.0,1219,636,62.0,1387.0
3101_01,2,0,4,104,2,3,73.0,0,1858.0,0.0,382.0,641,2065,8.0,329.0
3105_01,3,1,3,105,1,3,-1.0,0,0.0,0.0,0.0,1790,1056,0.0,0.0
3105_02,3,0,3,105,1,3,25.0,0,0.0,4827.0,0.0,2062,1056,75.0,1919.0
3105_03,3,1,3,105,1,0,-1.0,0,0.0,0.0,0.0,1701,1056,0.0,0.0
3106_01,1,0,6,587,2,3,34.0,0,2.0,768.0,8.0,623,2001,0.0,0.0
3107_01,1,1,7,486,2,3,63.0,0,0.0,0.0,0.0,2765,1505,-1.0,0.0
3108_01,1,1,7,508,1,3,53.0,0,0.0,0.0,0.0,1763,2030,0.0,0.0
3109_01,1,0,7,487,2,3,18.0,0,2.0,807.0,0.0,1139,708,0.0,0.0
3115_01,1,1,7,489,2,2,40.0,0,0.0,0.0,0.0,309,2020,0.0,0.0
3122_01,2,0,4,98,1,3,28.0,0,783.0,-1.0,274.0,2399,1954,0.0,0.0
3122_02,2,0,6,647,1,3,45.0,0,951.0,93.0,0.0,454,1236,0.0,194.0
3125_01,2,0,4,99,1,3,32.0,0,3337.0,6.0,1.0,1420,387,0.0,0.0
3125_02,0,0,4,99,1,1,19.0,0,24.0,0.0,1.0,630,387,1742.0,0.0
3127_01,3,1,3,106,1,1,65.0,0,0.0,0.0,0.0,2197,1384,0.0,0.0
3129_01,1,0,5,205,2,3,20.0,0,0.0,0.0,977.0,1887,1732,0.0,4.0
3135_01,1,0,6,650,1,1,18.0,0,298.0,0.0,0.0,519,1024,342.0,0.0
3137_01,1,1,6,651,1,2,18.0,0,0.0,0.0,0.0,2820,1250,0.0,0.0
3139_01,1,0,6,589,2,3,58.0,0,0.0,-1.0,0.0,1452,529,0.0,208.0
3141_01,2,1,6,590,2,3,25.0,0,0.0,0.0,0.0,15,412,0.0,0.0
3144_01,1,0,6,593,2,3,13.0,0,0.0,6.0,316.0,337,436,401.0,0.0
3146_01,1,0,6,653,1,2,-1.0,0,208.0,594.0,0.0,2399,1954,0.0,473.0
3148_01,1,0,6,595,2,3,22.0,0,0.0,902.0,2.0,439,945,0.0,0.0
3148_02,1,0,7,493,2,3,22.0,0,0.0,0.0,0.0,2873,945,381.0,403.0
3150_01,1,0,7,495,2,3,10.0,0,0.0,0.0,-1.0,1885,878,0.0,0.0
3151_01,3,1,3,107,1,1,14.0,0,0.0,0.0,0.0,2356,1325,0.0,0.0
3153_01,1,0,7,497,2,3,44.0,0,126.0,0.0,4.0,1477,32,655.0,0.0
3153_02,1,1,7,497,2,1,10.0,0,0.0,0.0,0.0,1586,1012,0.0,0.0
3154_01,1,1,7,498,2,3,37.0,0,0.0,0.0,0.0,1440,1973,0.0,0.0
3155_01,3,1,2,103,1,1,37.0,0,0.0,0.0,0.0,590,187,0.0,0.0
3155_02,3,0,2,103,1,1,44.0,0,0.0,4701.0,4.0,2399,1954,1.0,1133.0
3156_01,1,0,7,499,2,2,42.0,0,854.0,25.0,-1.0,789,1494,11.0,0.0
3157_01,2,0,0,0,0,3,18.0,0,966.0,0.0,271.0,1494,1781,106.0,218.0
3160_01,2,0,6,655,1,3,34.0,0,1768.0,0.0,-1.0,2741,1574,0.0,0.0
3165_01,1,0,6,597,2,3,15.0,0,193.0,84.0,0.0,2701,2349,592.0,6.0
3167_01,1,0,7,517,1,3,36.0,-1,0.0,1.0,1001.0,1238,691,0.0,16.0
3170_01,1,1,7,501,2,3,27.0,0,0.0,0.0,0.0,637,1494,0.0,0.0
3173_01,1,1,7,503,2,3,33.0,0,0.0,0.0,0.0,2805,1784,0.0,0.0
3177_01,1,0,6,661,1,3,27.0,-1,0.0,261.0,0.0,694,963,9.0,551.0
3178_01,2,1,6,662,1,3,22.0,0,0.0,0.0,0.0,1628,90,0.0,0.0
3183_01,1,0,7,518,1,3,19.0,0,273.0,566.0,0.0,1472,487,68.0,0.0
3186_01,2,1,6,664,1,3,18.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
3187_01,3,0,1,26,1,1,31.0,0,45.0,3150.0,0.0,1600,1601,1656.0,0.0
3190_01,2,0,6,602,2,3,41.0,0,25.0,0.0,84.0,2537,994,0.0,1239.0
3190_02,2,1,5,210,2,3,48.0,0,0.0,0.0,0.0,2367,409,0.0,0.0
3194_01,1,0,7,504,2,3,23.0,0,0.0,138.0,0.0,850,1814,-1.0,45.0
3198_01,2,0,6,604,2,3,29.0,-1,168.0,2.0,45.0,2187,1073,2405.0,3.0
3199_01,3,0,3,108,1,3,38.0,0,320.0,4398.0,0.0,2103,1450,250.0,137.0
3202_01,1,0,7,519,1,2,21.0,0,0.0,1.0,673.0,2593,1658,24.0,1.0
3207_01,1,0,6,671,1,2,20.0,0,2.0,0.0,1008.0,455,561,1090.0,1.0
3208_01,3,0,8,4,1,3,27.0,0,0.0,11293.0,0.0,872,974,297.0,4736.0
3214_01,2,1,6,605,2,3,33.0,0,0.0,0.0,0.0,2488,2201,0.0,0.0
3222_01,1,0,7,512,2,3,24.0,0,684.0,87.0,0.0,2399,1954,0.0,0.0
3226_01,2,1,6,608,2,3,23.0,0,0.0,0.0,0.0,323,1999,0.0,0.0
3228_01,2,0,4,105,2,1,22.0,0,2545.0,0.0,460.0,2471,2136,7.0,0.0
3231_01,1,1,7,514,2,1,13.0,0,0.0,0.0,0.0,967,2241,0.0,0.0
3233_01,1,0,6,675,1,1,24.0,0,0.0,981.0,156.0,2279,954,14.0,0.0
3234_01,1,0,5,199,1,3,32.0,0,26.0,0.0,129.0,2204,2202,0.0,712.0
3242_01,2,0,5,201,1,3,17.0,0,33.0,8.0,199.0,2468,1996,0.0,808.0
3244_01,3,1,1,38,2,3,28.0,0,0.0,0.0,0.0,345,35,0.0,0.0
3244_02,3,1,1,38,2,3,46.0,0,0.0,0.0,0.0,2700,35,0.0,0.0
3244_03,3,1,1,38,2,1,18.0,0,0.0,0.0,0.0,2143,35,0.0,0.0
3245_01,1,0,6,611,2,3,24.0,0,26.0,0.0,676.0,930,168,121.0,0.0
3245_02,1,0,6,611,2,3,20.0,0,0.0,0.0,243.0,285,1846,21.0,2149.0
3246_01,1,0,6,612,2,3,17.0,0,0.0,880.0,0.0,902,452,0.0,44.0
3249_01,1,0,6,678,1,3,44.0,0,0.0,0.0,0.0,358,1866,0.0,803.0
3249_02,1,0,7,527,1,2,34.0,0,1.0,874.0,0.0,2545,1866,51.0,0.0
3250_01,1,0,6,679,1,2,19.0,0,149.0,0.0,37.0,607,1554,173.0,308.0
3251_01,1,0,6,680,1,3,28.0,0,0.0,0.0,1.0,1504,872,0.0,739.0
3257_01,2,1,6,614,2,3,-1.0,0,0.0,0.0,0.0,2049,1265,0.0,-1.0
3261_01,3,0,3,109,1,1,57.0,0,0.0,6290.0,0.0,2058,9,5156.0,0.0
3263_01,2,1,6,616,2,3,34.0,0,0.0,0.0,0.0,1751,1073,-1.0,0.0
3264_01,2,0,5,218,2,3,18.0,0,1454.0,15.0,117.0,223,1383,0.0,0.0
3265_01,3,0,2,119,2,3,28.0,1,59.0,152.0,0.0,2143,2302,23.0,3656.0
3265_02,3,0,2,119,2,1,6.0,0,0.0,0.0,0.0,2842,1104,0.0,0.0
3265_03,3,1,2,119,2,1,53.0,0,0.0,0.0,0.0,753,2302,0.0,0.0
3265_04,3,0,2,119,2,3,6.0,0,0.0,0.0,0.0,357,2302,0.0,0.0
3266_01,2,0,6,682,1,3,33.0,0,162.0,354.0,149.0,2061,2197,57.0,0.0
3267_01,3,1,1,28,1,1,43.0,0,0.0,0.0,0.0,2171,1233,0.0,0.0
3277_01,1,0,7,520,2,3,44.0,0,0.0,0.0,0.0,1147,2307,0.0,3762.0
3278_01,2,1,6,683,1,3,28.0,0,0.0,0.0,-1.0,2060,1724,0.0,0.0
3281_01,2,1,6,618,2,1,37.0,0,0.0,0.0,0.0,1389,363,0.0,0.0
3285_01,2,0,5,220,2,3,55.0,0,6438.0,0.0,1425.0,2542,2312,208.0,0.0
3285_02,2,1,5,220,2,3,40.0,0,0.0,0.0,0.0,1243,243,0.0,0.0
3286_01,0,0,6,620,2,3,38.0,0,0.0,0.0,11.0,1243,230,796.0,0.0
3288_01,2,1,6,685,1,3,24.0,0,0.0,0.0,0.0,1728,53,0.0,0.0
3290_01,2,1,6,622,2,3,53.0,0,0.0,0.0,0.0,293,983,0.0,0.0
3290_02,2,0,4,106,2,3,61.0,0,2647.0,0.0,0.0,1654,983,0.0,127.0
3291_01,1,1,7,523,2,3,17.0,0,0.0,0.0,0.0,2376,1790,0.0,0.0
3302_01,1,0,7,526,2,3,20.0,0,0.0,0.0,0.0,2650,56,784.0,0.0
3303_01,1,0,7,527,2,3,22.0,0,0.0,42.0,0.0,2745,1458,19.0,709.0
3306_01,2,0,6,689,1,3,27.0,-1,1338.0,0.0,30.0,2493,796,20.0,1569.0
3307_01,1,0,6,625,2,0,19.0,0,0.0,0.0,712.0,1744,1282,1.0,0.0
3316_01,1,0,6,628,2,3,23.0,0,2.0,1447.0,0.0,1280,1060,0.0,0.0
3320_01,3,0,2,124,2,1,33.0,0,0.0,2455.0,0.0,981,465,5252.0,159.0
3320_02,3,0,2,124,2,1,26.0,0,53.0,7.0,0.0,220,465,3752.0,16.0
3321_01,2,1,6,629,2,3,33.0,0,0.0,0.0,0.0,101,67,0.0,0.0
3333_01,1,0,7,545,1,3,39.0,0,0.0,840.0,0.0,1731,2283,0.0,0.0
3334_01,1,1,7,529,2,2,47.0,0,0.0,0.0,0.0,2526,786,0.0,0.0
3335_01,1,0,5,223,2,3,33.0,0,399.0,24.0,0.0,659,391,364.0,0.0
3340_01,2,0,5,204,1,3,40.0,0,9.0,1.0,79.0,2850,998,775.0,156.0
3341_01,0,1,3,124,2,1,19.0,0,0.0,0.0,0.0,1371,2217,0.0,0.0
3341_02,3,0,3,124,2,1,26.0,0,1.0,485.0,0.0,632,2217,12842.0,0.0
3344_01,3,1,2,126,2,3,24.0,0,0.0,0.0,0.0,99,1501,0.0,0.0
3344_02,3,1,2,126,2,3,15.0,0,0.0,0.0,-1.0,2322,1501,0.0,0.0
3345_01,0,0,7,533,2,1,2.0,0,0.0,0.0,0.0,2052,840,0.0,0.0
3345_02,1,0,5,224,2,1,33.0,0,1641.0,0.0,8.0,1930,840,8.0,0.0
3345_03,1,1,7,533,2,2,14.0,0,0.0,0.0,-1.0,1161,840,0.0,0.0
3346_01,1,0,6,632,2,3,22.0,-1,6.0,0.0,723.0,483,813,1923.0,15.0
3347_01,3,0,2,127,2,1,45.0,0,64.0,7980.0,0.0,721,2110,1.0,1470.0
3347_02,3,0,2,127,2,1,58.0,0,0.0,2696.0,0.0,2359,2110,2882.0,1563.0
3351_01,1,1,0,0,0,1,13.0,0,0.0,0.0,0.0,2303,674,0.0,0.0
3351_02,1,0,6,634,2,1,36.0,0,0.0,0.0,685.0,1050,1058,11.0,8.0
3354_01,3,0,5,226,2,3,35.0,0,0.0,842.0,9.0,1150,1645,2061.0,547.0
3355_01,1,1,7,548,1,2,23.0,0,0.0,0.0,0.0,2318,162,0.0,0.0
3356_01,3,-1,5,227,2,0,27.0,0,0.0,1624.0,0.0,2831,1255,53.0,1152.0
3358_01,1,0,7,549,1,3,24.0,0,684.0,0.0,87.0,2836,819,0.0,0.0
3362_01,3,0,2,128,2,3,43.0,0,0.0,20809.0,13.0,2231,2292,3745.0,2862.0
3362_02,3,0,2,128,2,3,67.0,1,0.0,6564.0,4.0,2371,2292,3560.0,243.0
3366_01,3,1,2,129,2,3,29.0,0,0.0,0.0,0.0,110,198,0.0,0.0
3367_01,1,0,0,0,0,3,28.0,0,0.0,818.0,51.0,2399,1954,0.0,0.0
3368_01,2,1,5,228,2,3,18.0,0,0.0,0.0,0.0,179,962,0.0,0.0
3368_02,2,1,5,228,2,1,35.0,0,0.0,0.0,0.0,1464,962,0.0,0.0
3368_03,2,-1,5,228,2,3,22.0,1,1166.0,3.0,130.0,1940,1937,0.0,0.0
3368_04,2,1,5,228,2,3,19.0,0,0.0,0.0,0.0,1721,1937,0.0,0.0
3368_05,0,1,5,228,2,3,47.0,0,0.0,0.0,0.0,1812,1937,-1.0,0.0
3368_06,2,0,5,228,2,0,16.0,0,1639.0,0.0,142.0,1914,1937,-1.0,0.0
3368_07,2,0,5,228,2,3,41.0,0,1545.0,0.0,8.0,1728,962,0.0,9.0
3369_01,3,0,5,229,2,3,26.0,0,172.0,7508.0,1698.0,196,1036,109.0,11333.0
3373_01,1,1,7,538,2,3,37.0,0,0.0,0.0,0.0,546,815,0.0,0.0
3374_01,2,0,5,206,1,3,26.0,0,493.0,0.0,774.0,2277,1266,9.0,20.0
3375_01,2,0,6,695,1,3,21.0,0,1693.0,1.0,15.0,1319,12,0.0,0.0
3376_01,1,0,6,637,2,2,45.0,0,0.0,0.0,1320.0,2244,1983,0.0,3.0
3378_01,1,0,7,552,1,3,28.0,0,293.0,588.0,0.0,959,1732,2.0,0.0
3379_01,1,0,6,639,2,3,26.0,-1,1.0,913.0,7.0,1072,455,0.0,0.0
3385_01,1,0,6,640,2,3,35.0,0,111.0,420.0,271.0,2364,632,1.0,0.0
3388_01,3,0,4,110,2,1,60.0,0,0.0,4230.0,0.0,857,2185,-1.0,-1.0
3393_01,1,1,7,555,1,3,7.0,0,0.0,0.0,0.0,420,256,0.0,0.0
3398_01,2,0,5,208,1,1,15.0,0,3859.0,1.0,4410.0,267,635,0.0,0.0
3399_01,1,0,5,230,2,3,26.0,0,1260.0,0.0,0.0,1315,961,0.0,396.0
3400_01,1,1,7,544,2,3,38.0,0,0.0,0.0,0.0,2399,1954,0.0,0.0
3407_01,1,0,6,644,2,3,24.0,0,330.0,47.0,356.0,2581,83,0.0,0.0
3407_02,1,0,6,644,2,3,77.0,0,0.0,0.0,64.0,2324,83,712.0,0.0
3411_01,2,0,5,232,2,3,22.0,0,446.0,0.0,1630.0,1342,1359,0.0,0.0
3411_02,2,0,0,0,0,3,22.0,0,1127.0,0.0,2451.0,2682,1195,96.0,0.0
3411_03,2,0,6,645,2,3,20.0,0,1481.0,0.0,2183.0,903,1359,24.0,5.0
3411_04,2,0,6,645,2,3,47.0,0,1696.0,10.0,48.0,1128,90,0.0,0.0
3411_05,2,1,6,645,2,3,25.0,0,0.0,0.0,0.0,785,1359,0.0,-1.0
3411_06,2,1,6,645,2,3,9.0,0,0.0,0.0,0.0,2793,1195,0.0,0.0
3411_07,2,0,6,645,2,3,19.0,0,1954.0,0.0,508.0,1590,1195,0.0,0.0
3414_01,1,0,7,560,1,3,44.0,0,0.0,1.0,574.0,735,670,1788.0,0.0
3416_01,3,0,2,108,1,3,41.0,1,0.0,2872.0,0.0,152,1553,6386.0,1113.0
3427_01,1,1,7,550,2,3,53.0,0,0.0,0.0,0.0,2627,2281,0.0,0.0
3429_01,3,1,5,235,2,3,27.0,0,0.0,0.0,0.0,579,1543,0.0,0.0
3435_01,1,0,7,563,1,3,20.0,0,43.0,0.0,9.0,1062,1681,707.0,7.0
3436_01,1,1,7,552,2,1,23.0,0,0.0,0.0,0.0,1079,1172,0.0,0.0
3448_01,2,0,5,236,2,3,20.0,0,0.0,0.0,0.0,2100,2121,0.0,0.0
3448_02,2,0,6,650,2,2,-1.0,0,75.0,0.0,1094.0,2849,2121,28.0,0.0
3451_01,1,0,7,566,1,2,51.0,0,0.0,12.0,0.0,1980,630,0.0,603.0
3452_01,1,0,7,557,2,3,22.0,0,-1.0,529.0,0.0,1261,2034,175.0,179.0
3457_01,1,1,7,559,2,1,36.0,0,0.0,0.0,0.0,1476,2281,-1.0,0.0
3460_01,1,0,6,651,2,3,18.0,0,0.0,0.0,0.0,1731,1615,716.0,0.0
3463_01,1,0,6,652,2,2,19.0,0,6.0,148.0,936.0,1130,2076,0.0,131.0
3466_01,1,0,6,653,2,3,17.0,0,-1.0,0.0,16.0,2440,135,4.0,1111.0
3471_01,1,0,7,570,1,3,29.0,0,47.0,29.0,16.0,1110,670,3762.0,0.0
3472_01,1,0,6,713,1,3,18.0,0,1.0,1.0,714.0,419,995,0.0,0.0
